	Opponent	Section	Day	Time	prediction	lower_bound	upper_bound
1310	Virginia	229	Saturday	Afternoon	24.9783712423964	13.3302998402574	46.8045758459793
1311	Virginia	203L	Saturday	Afternoon	36.6454039887395	19.5277768071308	68.7679732701346
1312	Virginia	203U	Saturday	Afternoon	32.0352176839161	17.0993396662662	60.0172399686579
1313	Virginia	204L	Saturday	Afternoon	41.7399069956388	22.2112935635544	78.4384678460743
1314	Virginia	226U	Saturday	Afternoon	30.5309406997894	16.3109369876213	57.1480559775
1315	Virginia	110	Saturday	Afternoon	38.9614517203095	20.769912030154	73.0862373393861
1316	Virginia	131	Saturday	Afternoon	32.1223417783242	17.1291267155175	60.2391971558429
1317	Virginia	205U	Saturday	Afternoon	30.7848668487	16.4448292191402	57.6295450845514
1318	Virginia	205L	Saturday	Afternoon	43.9879403748647	23.3805249670527	82.7585736911093
1319	Virginia	TT3	Saturday	Afternoon	70.5884233764182	29.1027336276084	171.21159745769
1320	Virginia	TT1	Saturday	Afternoon	308.503203668508	127.177588904786	748.356903864462
1321	Virginia	128	Saturday	Night	54.6156035777609	29.2316515237855	102.042272628216
1322	Virginia	123	Saturday	Night	55.1081772962483	29.4857660777441	102.995838633035
1323	Virginia	111	Saturday	Night	37.879259687814	20.2719833419727	70.7793751747048
1324	Virginia	228	Saturday	Night	31.4999212846704	16.8581378001804	58.8585200039004
1325	Virginia	109	Saturday	Night	56.8714796854484	30.4221631411224	106.316082344599
1326	Virginia	217	Saturday	Night	26.9049321746679	14.3970438195763	50.2794451690974
1327	Virginia	CL2	Saturday	Night	132.427763007015	70.8387313221996	247.563897428898
1328	Virginia	108	Saturday	Night	72.8811600693634	38.9982731178275	136.202530737906
1329	Virginia	129	Saturday	Night	46.1745825211635	24.7134777920727	86.2724416588444
1330	Virginia	211	Saturday	Night	26.1448099634999	13.9831690732123	48.8838463190014
1331	Virginia	127	Saturday	Night	77.3552722589032	41.3883207917365	144.577939664654
1332	Virginia	122	Saturday	Night	44.3489244971298	23.7226254926926	82.9093349999549
1333	Virginia	210	Saturday	Night	25.5319959862943	13.6605395848451	47.7201368946907
1334	Virginia	216	Saturday	Night	25.3283197139007	13.5507018473967	47.3424761871518
1335	Virginia	215	Saturday	Night	31.074295409454	16.6239746215572	58.0854974322359
1336	Virginia	121	Saturday	Night	38.9659196146042	20.8478871961181	72.8295811047225
1337	Virginia	213	Saturday	Night	25.7259269594903	13.7655029891099	48.0783970225141
1338	Virginia	212	Saturday	Night	25.3763241471093	13.5765819130627	47.4315134208837
1339	Virginia	101	Saturday	Night	32.5249674100805	17.4054034937608	60.7784533927069
1340	Virginia	103	Saturday	Night	54.1900818342203	28.9932928228981	101.284286236031
1341	Virginia	226L	Saturday	Night	46.1386848577048	24.6689209181931	86.2939342769811
1342	Virginia	CL3	Saturday	Night	136.587779754884	73.0295376866176	255.461312906373
1343	Virginia	132	Saturday	Night	30.9460207311101	16.5588787824704	57.8333963108714
1344	Virginia	124	Saturday	Night	70.2259451661219	37.5499683011441	131.336552268804
1345	Virginia	202	Saturday	Night	30.4377454616625	16.2859396710967	56.8868832563082
1346	Virginia	105	Saturday	Night	87.1746443801889	46.6395214924873	162.939463777229
1347	Virginia	219	Saturday	Night	22.0838009190884	11.8093033522201	41.297462558809
1348	Virginia	227	Saturday	Night	34.5238103498583	18.4705658732607	64.529343023456
1349	Virginia	221	Saturday	Night	29.189436009184	15.6101665166674	54.5812995412006
1350	Virginia	102	Saturday	Night	42.4197771069238	22.6980819098489	79.2770727036765
1351	Virginia	222	Saturday	Night	32.311536752033	17.2879574671766	60.3909055919539
1352	Virginia	104	Saturday	Night	64.4080404983989	34.4640106729873	120.368918179766
1353	Virginia	CL1	Saturday	Night	123.433625195778	65.9688224219131	230.955461528912
1354	Virginia	214	Saturday	Night	27.4651763995301	14.6934149842164	51.3383658916329
1355	Virginia	107	Saturday	Night	92.0704241320139	49.2609514823178	172.082810923612
1356	Virginia	223	Saturday	Night	35.3948396881743	18.9299586021934	66.1805291220445
1357	Virginia	201	Saturday	Night	25.21567248	13.4887437516636	47.1378321306024
1358	Virginia	CL4	Saturday	Night	113.577160867905	60.7052439252767	212.498470258888
1359	Virginia	207	Saturday	Night	30.9839711217682	16.5738544214284	57.9229455058667
1360	Virginia	206U	Saturday	Night	29.3969344175624	15.7150844433118	54.9904619518766
1361	Virginia	225	Saturday	Night	49.0397309597766	26.2271399468067	91.6949090707117
1362	Virginia	106	Saturday	Night	101.07516538852	54.0423795040539	189.040326352587
1363	Virginia	224L	Saturday	Night	58.6279487702017	31.3607047476672	109.603288722556
1364	Virginia	218	Saturday	Night	30.1342234969348	16.1157018029956	56.3469985275123
1365	Virginia	204U	Saturday	Night	37.5690916288637	20.092203030902	70.2479784644399
1366	Virginia	208	Saturday	Night	26.9802078637657	14.4220605067878	50.473482345286
1367	Virginia	224U	Saturday	Night	31.7341018151712	16.9725775141868	59.3341357359478
1368	Virginia	206L	Saturday	Night	39.9454937414123	21.3247829444149	74.8257309068238
1369	Virginia	130	Saturday	Night	33.1522486077935	17.6372893348643	62.3152212840535
1370	Virginia	229	Saturday	Night	26.3649655749272	14.0857208477032	49.3486572169603
1371	Virginia	203L	Saturday	Night	38.6796563021107	20.6342934446282	72.5062777489432
1372	Virginia	203U	Saturday	Night	33.8135502601617	18.067020153153	63.2841592860538
1373	Virginia	204L	Saturday	Night	44.0569643377237	23.4691155575475	82.7051237570493
1374	Virginia	226U	Saturday	Night	32.2257681539233	17.2365905040675	60.2497421323177
1375	Virginia	110	Saturday	Night	41.1242720106436	21.9452127592934	77.0649055425179
1376	Virginia	131	Saturday	Night	33.9055107698172	18.1008123964868	63.5100588515747
1377	Virginia	205U	Saturday	Night	32.4937902002623	17.3762087082369	60.7639111216567
1378	Virginia	205L	Saturday	Night	46.4297900948322	24.7033973548937	87.2643295689506
1379	Virginia	TT3	Saturday	Night	74.5069137714163	30.7409847950457	180.582380062071
1380	Virginia	TT1	Saturday	Night	325.628771609795	134.336657365203	789.316177577976
1381	Virginia	128	Thursday	Night	78.5302579520798	42.0205423659124	146.761585329345
1382	Virginia	123	Thursday	Night	79.2385160072738	42.3854333804438	148.134439553281
1383	Virginia	111	Thursday	Night	54.4655343794298	29.1411682988297	101.797374930778
1384	Virginia	228	Thursday	Night	45.2928610490106	24.233933623267	84.6516827971911
1385	Virginia	109	Thursday	Night	81.7739194890691	43.7316277401522	152.909330252647
1386	Virginia	217	Thursday	Night	38.6858539584138	20.6957735976076	72.3140543373902
1387	Virginia	CL2	Thursday	Night	190.414198648396	101.830796856118	356.056990284982
1388	Virginia	108	Thursday	Night	104.793793809219	56.0594370752995	195.894568227261
1389	Virginia	129	Thursday	Night	66.3931484535142	35.5245994903658	124.084443591428
1390	Virginia	211	Thursday	Night	37.5928953640235	20.1012945267338	70.3052124315124
1391	Virginia	127	Thursday	Night	111.226995336524	59.4952425956117	207.94006296738
1392	Virginia	122	Thursday	Night	63.7680855380139	34.1009527858671	119.245018129486
1393	Virginia	210	Thursday	Night	36.7117471837589	19.6372145284596	68.6325639174015
1394	Virginia	216	Thursday	Night	36.4188867343269	19.4785778799421	68.0919992795529
1395	Virginia	215	Thursday	Night	44.6808654363606	23.8970830902818	83.5407287408242
1396	Virginia	121	Thursday	Night	56.0280124766557	29.9692947157074	104.745147053428
1397	Virginia	213	Thursday	Night	36.9905951384153	19.7881788355339	69.1475521859078
1398	Virginia	212	Thursday	Night	36.4879109742099	19.5161682285352	68.2187011134304
1399	Virginia	101	Thursday	Night	46.7667463742296	25.0203640752176	87.4139384965164
1400	Virginia	103	Thursday	Night	77.9184120674712	41.6772762376762	145.673601712672
1401	Virginia	226L	Thursday	Night	66.34153220126	35.4602148525617	124.116532094076
1402	Virginia	CL3	Thursday	Night	196.395771072657	104.978936403924	367.419410183523
1403	Virginia	132	Thursday	Night	44.4964228426845	23.8026354574573	83.1811943401699
1404	Virginia	124	Thursday	Night	100.975934120589	53.9771403726267	188.897359162365
1405	Virginia	202	Thursday	Night	43.7655879639021	23.4108902625153	81.8177637991396
1406	Virginia	105	Thursday	Night	125.345997509852	67.0451481723102	234.343864098262
1407	Virginia	219	Thursday	Night	31.7536833639344	16.9761604738942	59.3948442421686
1408	Virginia	227	Thursday	Night	49.6408270651617	26.5513174230315	92.8093951969311
1409	Virginia	221	Thursday	Night	41.9706785078968	22.4382445442471	78.5060458245551
1410	Virginia	102	Thursday	Night	60.9942181401234	32.6279396138278	114.021746103401
1411	Virginia	222	Thursday	Night	46.4598603648589	24.8509820103724	86.858484072028
1412	Virginia	104	Thursday	Night	92.6105307492535	49.5414548202023	173.121892297781
1413	Virginia	CL1	Thursday	Night	177.48177794618	94.8306210022151	332.168883531844
1414	Virginia	214	Thursday	Night	39.491413553337	21.1220102051869	73.8363313572168
1415	Virginia	107	Thursday	Night	132.385503101692	70.8119251435659	247.499575755857
1416	Virginia	223	Thursday	Night	50.893255934219	27.2117753498879	95.1839218971279
1417	Virginia	201	Thursday	Night	36.2569144085388	19.3897398459985	67.7968788064682
1418	Virginia	CL4	Thursday	Night	163.309441920244	87.2636666154965	305.625180039885
1419	Virginia	207	Thursday	Night	44.5509906543086	23.8255716719948	83.3050638030761
1420	Virginia	206U	Thursday	Night	42.2690347003979	22.5893747341008	79.0934373144152
1421	Virginia	225	Thursday	Night	70.5128657360475	37.6995525990173	131.886558103065
1422	Virginia	106	Thursday	Night	145.333170203061	77.6844694939895	271.891286622045
1423	Virginia	224L	Thursday	Night	84.2994975523808	45.0796701123901	157.641022435758
1424	Virginia	218	Thursday	Night	43.32916216939	23.1647964642334	81.0460949743305
1425	Virginia	204U	Thursday	Night	54.0195523508108	28.8802044691498	101.04194516002
1426	Virginia	208	Thursday	Night	38.7940907789398	20.7312755246387	72.5947362754397
1427	Virginia	224U	Thursday	Night	45.6295827230905	24.3958245466585	85.3448841420093
1428	Virginia	206L	Thursday	Night	57.4365148793052	30.6546828839377	107.616616161742
1429	Virginia	130	Thursday	Night	47.6686965686416	25.3541047570431	89.6227515949662
1430	Virginia	229	Thursday	Night	37.9094509968907	20.2464033840007	70.9818157639452
1431	Virginia	203L	Thursday	Night	55.616402418363	29.6610256206781	104.284466003255
1432	Virginia	203U	Thursday	Night	48.6195638289598	25.9714126596558	91.0178440385853
1433	Virginia	204L	Thursday	Night	63.3482841419302	33.7359476087331	118.953383206224
1434	Virginia	226U	Thursday	Night	46.3365360821903	24.7750825051426	86.66266098813
1435	Virginia	110	Thursday	Night	59.1314473800372	31.5444917734307	110.844330426118
1436	Virginia	131	Thursday	Night	48.7517912890916	26.020884168345	91.3396000888591
1437	Virginia	205U	Thursday	Night	46.7219175310261	24.97669885049	87.3989629631614
1438	Virginia	205L	Thursday	Night	66.7601043283677	35.5101562610526	125.510896014357
1439	Virginia	TT3	Thursday	Night	107.131419857918	44.1936461327118	259.701158992585
1440	Virginia	TT1	Thursday	Night	468.212557510738	193.124159010627	1135.14021308273
